gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj),np_score
Ndufa8,0.3911093952394134,0.1305764379877909,0.6953630660577571,0.8841351827475349,0.15778838042481705,0.0108168090620667
Ifih1,0.0094064081216827,0.9629432753909382,0.996605003539748,0.016399295336824115,0.0014769367472941724,0.0102232610583999
Psmd14,0.2841298004128471,0.2587372338892182,0.8237730454919812,0.5871410691224365,0.08419242260733965,0.0117607236605352
Wdr5,0.0131926697402016,0.9554084070559984,0.9959014481920212,0.019810941488958553,0.0017836360984198746,0.0117272370130475
Agpat2,0.2078489612701326,0.5239038858715804,0.9243090469418168,0.280748380314554,0.03418279615989072,0.0104125
Notch1,-0.1453993470179013,0.428779100152916,0.9007177103198836,0.367766391481025,0.04541129787733641,0.0109039040312917
Sec16a,-0.4053236878459346,0.0468844112642142,0.4759192861036465,1.3289715331337963,0.32246669554022594,0.010396
Inpp5e,0.1745488299182844,0.4429447472926612,0.9008696265942449,0.3536504440759517,0.04533805535562132,0.0107030303074688
Pmpca,-0.0207088917633877,0.9225574574079668,0.9915306140522956,0.03500657621697663,0.0036938721710079096,0.0100935394267181
Gpsm1,-0.2411216515425063,0.4179572709091593,0.8959635707038881,0.37886811525105885,0.04770964811009947,0.0101164895248691
Traf2,0.2361842346220702,0.4071673359715153,0.8904655803467282,0.3902270695129571,0.05038286289852878,0.0119523286490159
Anapc2,0.1645056081442755,0.4319976558687431,0.9008382388120836,0.3645186097731245,0.04535318715457156,0.0100919714603141
Il1rn,-2.2043910880004494,0.0766970281628241,0.5853772774700107,1.1152214636584665,0.23256413953959373,0.0101307242118665
Pkp4,-0.2226585213481862,0.2261937733567521,0.7998149951771885,0.6455193544681385,0.09701045783983123,0.0103128693931386
Nup35,-0.0543492194623844,0.9227724573099478,0.9915306140522956,0.03490537667458815,0.0036938721710079096,0.0101562190898959
Nckap1,-0.0383426957202089,0.8689469785159194,0.9880203775175228,0.06100672256223585,0.005234098173351425,0.0102828571428571
Itga4,0.0060926698094257,0.977653061270218,0.9984847337103956,0.009815235506293159,0.0006585708694119499,0.0111616250228131
Ube2e3,0.0012206959765737,0.9952924989161772,0.999916297992402,0.002049269005638066,3.635284144816451e-05,0.0111288435386888
Dync1i2,0.2682383664059883,0.1956041873013714,0.7693110232307137,0.708621852501306,0.11389804464015015,0.010495
Cwc22,-0.0198613878463191,0.95200519368578,0.995887696287982,0.02136068230573337,0.0017896330946948335,0.0108535713891521
Hat1,0.0198256160547763,0.9419179960179712,0.9942618053708324,0.025986905516175322,0.002499243714402008,0.0108769902925737
Cers6,-0.9759623930177104,0.0464062056948535,0.4758946201408956,1.3334239392981055,0.32248920475436044,0.0103535714285714
Ssrp1,-0.1722238184278835,0.4393803022242813,0.9008696265942449,0.3571594167533627,0.04533805535562132,0.0111950843454081
Timm10,0.0733715821756853,0.8738795511552235,0.9880203775175228,0.05854842305609494,0.005234098173351425,0.01061875
Med19,0.2244276730099708,0.4204358318057922,0.8959635707038881,0.37630027815189826,0.04770964811009947,0.0106976186423867
Itgav,-0.3235082944945273,0.2051165829733077,0.7801000254648512,0.6879992269906341,0.10784970792193525,0.0127514121599946
Phospho2,0.4475648696832067,0.0692741725850951,0.5611028976362772,1.159428652754297,0.2509574885159398,0.0101931435442589
Atf2,-0.0657307556501768,0.7527136267880945,0.972359965059919,0.1233702216230853,0.012172930650885956,0.0105368748132
Ola1,-0.1394898209503131,0.6226987590510349,0.9530770619465522,0.2057219997641065,0.020871982651191397,0.0102803863354688
Sp3,0.0745810680885821,0.6786197405058637,0.9597552060050896,0.16837351122778332,0.017839523458381225,0.0102954509514648
Itga6,-0.1389307027208078,0.6132766069343274,0.9508020264047934,0.21234360089720872,0.021909901349113907,0.0114136599470407
Kif18a,0.1551749746439595,0.5975015040441467,0.9477880312910992,0.22366099716266769,0.023288779891788482,0.0100919714603141
Nop10,0.4667597777125211,0.0465231361185187,0.4758946201408956,1.3323310172226057,0.32248920475436044,0.0104714285714285
Lpcat4,-0.4125132261954728,0.2169680877759634,0.789330995016265,0.6636041386030158,0.10274084322245919,0.0134033825937423
Traf6,-0.0919551842571699,0.6341017811336165,0.955226802383994,0.19784102691804592,0.01989350032257281,0.0176674883354086
Eif3m,0.3158729603883133,0.4832359666709521,0.9121340338090966,0.3158407491687564,0.03994133944941701,0.0105514283251852
Caprin1,-0.0280995459011087,0.8828604833871135,0.989260141421634,0.05410792165733137,0.004689488859884109,0.0105210526315789
Nat10,-0.3379699210455693,0.2401748838586753,0.8106225288120966,0.6194724106379523,0.09118133051930012,0.0113779569476746
Cat,-0.101124396365634,0.6046281115407275,0.9491333633528736,0.21851166462893212,0.022672760281944045,0.0101600556484878
Hsd17b12,-0.106577090694369,0.7083806139079094,0.964487786131762,0.1497333325582245,0.015703267708188712,0.01198
Gatm,0.3386688491519075,0.1386602923354003,0.7072675299058994,0.8580478885197843,0.15041627957680087,0.010819804894379
Sema6d,-0.6183232197837893,0.0018792040958494,0.0768779376667343,2.7260260496559217,1.1141982755992736,0.0106319250586086
Dut,-0.0671657921819639,0.8695925709882099,0.9880203775175228,0.060684179124853,0.005234098173351425,0.0103850388338551
Fbn1,-1.412778417152001,6.470719035670603e-06,0.0010788891430432,5.189047457217966,2.9670231772243976,0.0119155669132857
Pex16,-0.4745947994604696,0.3717205223822599,0.8788116726540293,0.4297834612036191,0.05610418327682607,0.0107071428571428
Mapk8ip1,-0.2078396364280124,0.5681490200129855,0.941054042289284,0.2455377380899282,0.02638543545255786,0.0128161630270463
Sord,0.1058355857873985,0.7276307343359991,0.9688701290351568,0.13808896509147311,0.01373443349970472,0.0101855163952378
Creb3l1,-0.5872818381324413,0.182846652816415,0.7540201858449785,0.7379129854307559,0.1226170274939653,0.0101327419117608
Patl2,0.3340574655278254,0.7881170347886315,0.9752816895684556,0.10340928531656263,0.010869929371854771,0.0101622671217029
Eif3j1,0.2529248866653444,0.3669817581107855,0.878793750171175,0.43535552307413355,0.056113040367621075,0.0105142911995358
Mdk,-0.7843924368532714,0.131638418967396,0.6960758908488522,0.8806173424051555,0.15734340811915895,0.0109538479336208
Atg13,0.1780302058833948,0.4241964481429311,0.8984485663590341,0.3724329722135718,0.046506779974949994,0.0103746849896078
Arhgap1,0.2223545976835015,0.3552927879896521,0.8718567219942385,0.4494136080695986,0.059554879700358804,0.01045
Pdia3,0.1480055674431682,0.4201278381822698,0.8959635707038881,0.3766185406272327,0.04770964811009947,0.0102625639676991
F2,-0.4045691548090696,0.6192091351555916,0.951823048884327,0.2081626451572058,0.021443782745837095,0.010556406923868
Tubgcp4,-0.0483928683533018,0.8839306073368508,0.989260141421634,0.05358182778511783,0.004689488859884109,0.0111
Snap25,1.119993080941567,0.1920809585753505,0.7652822698134998,0.7165156856095753,0.11617834836054926,0.0106810160891196
Snap23,-0.1108262550725387,0.6341811686687153,0.955226802383994,0.19778665802745138,0.01989350032257281,0.0106810160891196
Vps39,-0.0137463620893661,0.959250013203382,0.9962743779269096,0.01806818615189685,0.0016210386752726603,0.0102033892273173
Rtf1,-0.311932989783602,0.1358720656619421,0.7023278073870489,0.866869821971609,0.15346013614633178,0.0111950843454081
Ndufaf1,0.2941675511223323,0.440069788089003,0.9008696265942449,0.35647844583517774,0.04533805535562132,0.0105432602556059
Nusap1,-0.7400546898792384,0.0525853663712367,0.4973871135403701,1.2791350959304357,0.30330547075648506,0.0100919714603141
Chac1,-0.2480193296463344,0.5899511174839512,0.9463846254681556,0.22918397189425677,0.023932323672368146,0.0109617466815814
Dll4,0.3254543013348412,0.1310871332444612,0.6955546984770647,0.8824399340548624,0.15766871137621086,0.0104610706058298
Rad51,-2.2900247752763656,0.0053414823637179,0.1530476290430543,2.2723382012029756,0.815173393943119,0.0125940918634241
Cdc25b,-0.1982582631223747,0.6213146564622924,0.9527705411056604,0.20668840150418538,0.021011679351727423,0.010111569907423
Ivd,-0.1566732731010053,0.570381703955243,0.9422777999256304,0.24383441372897574,0.0258210407436295,0.0107923123840693
Pcna,0.5897962405411968,0.0194398653574957,0.3074480421271761,1.7113067473675192,0.5122282682595055,0.0130574531116715
Rasgrp1,-0.1554070819263485,0.7482936791027572,0.9711830765632256,0.12592792328209323,0.012698894039866354,0.0102182369540625
Fam98b,-0.4357762008900223,0.093647021649447,0.6271558895640863,1.0285060303739448,0.20262449495465762,0.0114568697551668
Mcm8,-0.4911843525761205,0.51983193029584,0.9229024621243564,0.2841370477950095,0.03484419539827846,0.0109458118861511
Bmp2,-0.6075646045312635,0.140525587462244,0.7116179425834411,0.8522445904785214,0.1477531102413711,0.0111992918663812
Dusp2,-1.4705708144050154,1.203656646501171e-05,0.0017993383868356,4.919497381679734,2.744887154766819,0.010111569907423
Mrps5,0.1495138912092443,0.5907406070501087,0.9466627998849,0.22860317505105257,0.02380468860792093,0.0107588725020403
Bub1,-3.625162156832908,2.429325689814952e-05,0.0032410982595537,4.614514257196712,2.4893078023725734,0.0102567595123642
Bcl2l11,-0.768392197709502,0.003321177528999,0.1119415385204361,2.478707909164044,0.9510087284606985,0.0112011940897731
Ndufaf5,-0.272821063571192,0.5826589631096712,0.9441627631311158,0.23458556835676592,0.024953131722572647,0.0104188093264011
Polr1b,0.0654721782433713,0.8473175995468308,0.9860192517174138,0.07195377281335531,0.006114605512118086,0.0102926967115226
Il1b,-1.7037691350837127,0.0095215444000722,0.2184936535612472,2.0212926030829292,0.6605611731711739,0.0123175894953344
Il1a,-1.4811497367644264,0.421636916061044,0.89681006045225,0.3750613718473809,0.04729952845234442,0.010676548120992
Snrpb,0.0425871822144917,0.8580247468402483,0.9880203775175228,0.06650018620586758,0.005234098173351425,0.0104740533755472
Nop56,0.0519279229840288,0.8454565756360716,0.9858100589876408,0.07290869373855552,0.006206754713919968,0.0111192774823313
Vps16,-0.10597239296022,0.7085076892353201,0.964487786131762,0.14965543211468765,0.015703267708188712,0.0102033892273173
Lpin3,-0.919463406387911,0.1564225050366482,0.732917764256917,0.805700763359919,0.13494475187047378,0.0104125
Snx5,0.074165513423183,0.7191787119224938,0.9667692573073392,0.14316317643531537,0.014677168353404844,0.0105823529411764
Kat14,0.1835085376006675,0.396821541139802,0.8857330796959522,0.4014047605495485,0.05269713531413988,0.0101504872079285
Polr3f,0.1550491867035939,0.5090639651531135,0.9207204738697896,0.2932276440529011,0.03587219942502112,0.0100851511171718
Sec23b,0.0437304991970021,0.8635418782011017,0.9880203775175228,0.0637165961038937,0.005234098173351425,0.010396
Napb,0.1725929121927238,0.6316584954896041,0.9544040217382976,0.19951765844205455,0.020267739271630822,0.0106810160891196
Cst3,0.6371001511896469,0.0011778569661275,0.0566274608285821,2.928907445196727,1.2469729116713448,0.0105137104471579
Acss1,-0.6255885255459359,0.3797163125581488,0.8804550231341977,0.42054074523098495,0.05529282448209505,0.0108684456654451
Gins1,0.0017920821341235,0.998272538280988,0.9999260987320197,0.0007508758337822956,3.209609887532843e-05,0.0107225741255374
Rbck1,0.0533001579988239,0.805485680369122,0.978958693234323,0.09394217590516273,0.009235632690084037,0.0101482953983962
Pdrg1,0.4439728137164138,0.0446792980493938,0.4655974988883974,1.3498936586466161,0.3319893613089521,0.0100851511171718
Dnmt3b,-0.3179087333538911,0.3596125891831691,0.8740316930971106,0.4441651130537134,0.05847281921040571,0.0108488729863767
Mapre1,0.0423210640843379,0.825248150704222,0.9819622467949828,0.08341544020558989,0.007905209080458974,0.0100919714603141
E2f1,-2.1166625019736536,0.0161970429244185,0.2839555411123183,1.7905642668667359,0.5467496520693641,0.0110203049632175
Aurka,-0.0550153034062052,0.9136370780664176,0.9915306140522956,0.039226283799528604,0.0036938721710079096,0.0105869714603141
Pkia,0.2394864134250042,0.2762705252295219,0.8334235933259778,0.5586654466542174,0.07913420929481046,0.0101327419117608
Rae1,-0.0736125744227989,0.8073639306801175,0.9792559191412292,0.09293065677918402,0.009103794666382703,0.0101562190898959
Zbp1,-0.2894435498252165,0.5945721153456617,0.9472824518443268,0.2257954624965025,0.023520507810153815,0.0102232610583999
Stx16,-0.4714071964784336,0.054094754960847,0.50286304537447,1.2668448421390937,0.2985502788345294,0.0114314726196902
Gnas,0.2148755800156626,0.5268527737708507,0.9252771251341392,0.27831072913633836,0.03372817440534225,0.0115784354292715
Fabp5,-0.2278700135390977,0.7694371289480264,0.974786149675392,0.11382686077915191,0.011090650150303414,0.0111044310380562
Ptpn1,-0.4331536758125526,0.0395551363252599,0.4387727529989717,1.402797114369034,0.3577603491684257,0.0102464882233625
Car2,0.378874595666953,0.0723305151277314,0.571478154126632,1.1406784419077978,0.2430003667098083,0.0106075216972058
Psma7,0.4586791659789884,0.0480573640074447,0.480349428550992,1.3182400543481223,0.31844272162162646,0.0103464379462495
Mrgbp,0.1034828860750203,0.692833895867695,0.9608882768702168,0.1593708732594785,0.017327105109213255,0.0105210526315789
Col9a3,-0.0817120912126749,0.8843031567243043,0.989260141421634,0.0533988246676681,0.004689488859884109,0.0101039283569897
Gid8,0.1201391554364212,0.6673258410473455,0.9580081636905622,0.1756620575155145,0.018630790054381705,0.012870078797296
Helz2,0.0482010193979807,0.8182924709224079,0.981870752619474,0.08709144473236556,0.007945676284737909,0.0103364950900377
Ahcy,-0.201744994874899,0.7431847931788886,0.9699612514878772,0.12890318532504766,0.013245614807079416,0.0101916803158012
Itch,-0.0041610901024183,0.985720464328994,0.9992377247514382,0.006246227058299072,0.0003311781746469134,0.0101315098755881
Ggt7,0.0596780377156946,0.9292282766376606,0.99216443278908,0.03187758298625187,0.0034163456532925866,0.0103413793103448
Acss2,-0.336319386639889,0.3800043336443834,0.8804550231341977,0.42021145057500453,0.05529282448209505,0.0108684456654451
Gss,0.1244673952970674,0.6593673734923164,0.957903844029272,0.18087254621744808,0.018678083931255567,0.0109617466815814
Eif6,0.1774666389599813,0.4087243428730356,0.8908279229390226,0.38856949573444755,0.05020617849444584,0.0106523300059338
Hps3,0.3211753622875951,0.1637290310445857,0.7394078452016408,0.7858743083423193,0.131115945824439,0.0105083773170009
Nfs1,-0.0529218135974891,0.8646115099045704,0.9880203775175228,0.06317898733721537,0.005234098173351425,0.011928356724506
Epb41l1,-0.7357721946478238,0.0388629711503976,0.4354062078754594,1.4104639998016952,0.3611053832259382,0.0103976631130931
Tbl1xr1,-0.2335816834289797,0.3379407717182134,0.8627462671546835,0.4711594085090751,0.06411691109487007,0.0100939408734546
Sla2,-1.7096560166034172,0.0826050618930654,0.6004524602541548,1.082993339061345,0.22152137138611255,0.0107071428571428
Rbl1,-0.1389505133232774,0.5812356706022108,0.9440596946166449,0.23564774077742925,0.025000543601351535,0.0107418729833085
Src,-0.051281278674597,0.8718994152366936,0.9880203775175228,0.05953361360790398,0.005234098173351425,0.0141624301032062
Ctnnbl1,-0.0362495973663449,0.9162297225931154,0.9915306140522956,0.03799562377058642,0.0036938721710079096,0.0104733346974401
Pik3ca,-0.0361706815253514,0.8508208095216037,0.9866751422591266,0.07016189659032093,0.005825813031778007,0.0134418304725665
Gnb4,-0.0448993918148564,0.8214751704422069,0.981870752619474,0.08540555883013959,0.007945676284737909,0.0101164895248691
Actl6a,-0.0277017748191782,0.9533553867157992,0.995887696287982,0.020745175207891143,0.0017896330946948335,0.0108531522524193
Ndufb5,0.2018889302823798,0.4462244442586416,0.9008696265942449,0.3504466426674578,0.04533805535562132,0.0108168090620667
Pex5l,1.5625790149911374,0.0517705622200536,0.4945112506409569,1.2859171186236864,0.30582382330703795,0.0107071428571428
Ccdc39,-0.6172845650842945,0.3498488875693559,0.8706226762265029,0.45611950269584045,0.06017002540307838,0.01
Ncoa3,-0.1878258784047504,0.3839339000348472,0.8811533189700044,0.4157435394895914,0.05494851861470941,0.0110670272327267
Dnajc19,0.1839964336719846,0.4540541194262959,0.9039686069028066,0.3428923798137709,0.04384665147775278,0.0112011029411764
Fxr1,0.1143503553772542,0.607463091931502,0.9492604421652177,0.2164801036677873,0.02261461678517339,0.01
Tnik,-0.5190399735695885,0.1683805514137594,0.742132143559271,0.7737080725837718,0.12951875764689746,0.0100939408734546
Pld1,-0.0779809125719563,0.7265337371143138,0.9688701290351568,0.13874421412247426,0.01373443349970472,0.0115048360068408
Dcun1d1,0.1281118749089747,0.6077188995512073,0.9492604421652177,0.21629725724628585,0.02261461678517339,0.010486723270055
Acad9,0.0530467795633144,0.8571660662378381,0.9878970365438888,0.06693503027762455,0.005288317346612601,0.0104188093264011
Anxa5,0.1548681190744907,0.410802119826811,0.8924290635475248,0.3863673240165528,0.04942629458185622,0.0100693019356162
Exosc9,0.4867969039434324,0.2482529731191857,0.818292078294568,0.605105541617981,0.08709165311280566,0.0105458353552126
